,name,date,votes,all_votes,winner,win_difference
11765,sythe and maren mistletoe 3: human sythe gives wolf maren a kiss on the forehead,2021-12-20 04:01:12.673741185+00:00,3,23,False,0
13479,"amelia scratches windstraw's lower back and, as a result, windstraw ends up doing that funny ""elevator butt"" thing that cats do",2022-06-20 00:35:16.095672709+00:00,3,29,False,0
10827,"sequel to wolf mary: young mary silverlock gets caught by another templar in her keidran transformation. not being recognized, mary's kicked out before she can explain, left without clothes and unable to change back.",2021-09-20 04:37:55.119177726+00:00,3,29,False,0
6349,grand templar mary siverlock learns that eris has broken into a keidran village where a peace agreement has been made and is not happy about it ,2020-05-24 22:41:01.279010468+00:00,3,10,False,0
4638,"re-draw of the gobble gobble comic back in november 30, 2013",2019-11-11 01:57:51.945433988+00:00,3,12,False,0
10056,hairball bit remake,2021-06-20 21:15:24.791307600+00:00,3,21,False,0
10068,ghostfox82 dominates rhguy69 in a 1v1 fps match.,2021-06-20 21:15:24.791307600+00:00,3,23,False,0
16533,northern basitin baby shower with her friends with lil rabbit getting question by the males how he got her pregnant.,2023-05-14 21:28:52.742275395+00:00,3,38,False,0
11822,maren and red dressed as canadian mounted police.,2022-01-02 23:43:02.230912281+00:00,3,28,False,0
15016,lt. alice reed finds the winter time in edinmire a lot warmer and enjoyable in her lynx form while a frosty kieren accompanies her out on snow patrol. ,2022-12-18 22:38:52.049500349+00:00,3,21,False,0
3619,"red dressed as dante from devil may cry series, carrying dante's big sword",2019-03-17 20:09:07.409515805+00:00,3,40,False,0
9965,"nibbly’s source of true power revealed... sneaking into an open window at templar academy she's spotted getting into an entire bag of blue ""doritos"".",2021-06-13 21:22:47.081741799+00:00,3,21,False,0
13955,good morning matriarch dahlia,2022-08-22 00:57:47.177642951+00:00,3,28,False,0
9987,a redraw of the last panel of page 223 ( badass demon dragon),2021-06-13 23:15:44.876760374+00:00,3,31,False,0
4615,our (relatively) intrepid explorers find themselves in a savanna surrounded by a tribe of cheetah keidran armed with pointy spears!,2019-11-11 00:21:52.783873324+00:00,3,16,False,0
16575,"kei plans to go undercover with the lions, but when tries the collar on, something goes wrong. he's a lioness.",2023-05-14 22:50:01.046272248+00:00,3,23,False,0
9964,"before meeting euchre or becoming grand templar, mary silverlock, as a young adult in her prime, turns into a snow wolf keidran. she uses perfect transformation magic, in her private quarters, to test how the spell works out of morbid curiosity.",2021-06-13 21:22:47.081741799+00:00,3,26,False,0
11775,the twokinds show loses its budget due to an error and the episode has to put in blatant product placement to keep going this week.,2022-01-02 22:03:52.026131685+00:00,3,29,False,0
3747,"adrakist keidran nibbly flying around the manor grounds, looking for trees with acorns to collect for the winter.",2019-04-08 00:52:05.462310872+00:00,3,33,False,0
16710,jade meets brutus and calls him a good boy (head pats included.),2023-05-22 03:52:58.916202351+00:00,3,34,False,0
11789,"sythe as gehrman, the first hunter from bloodborne",2022-01-02 22:03:52.026131685+00:00,3,21,False,0
16630,"modern au: scythe and wolf maren cuddling on the couch watching tv, but maren is all tied up because she was curious about what it's like being captured (and she seems to be enjoying it)",2023-05-15 02:11:11.189808418+00:00,3,14,False,0
10024,tktv: brutus winning an 'oscars' style television award for best supporting role. ,2021-06-14 01:07:59.270669916+00:00,3,24,False,0
13566,"the many, chibi, faces of landen",2022-07-18 02:23:49.201283968+00:00,3,30,False,0
3775,"keidran nibbly starts hoarding food for winter, hiding stolen food in random places in the estate.",2019-04-14 20:02:02.309131876+00:00,3,61,False,0
4527,pine marten keidran,2019-11-03 22:48:42.405331100+00:00,3,9,False,0
16595,"the modern trio on safari, observing some of mekkan's more exotic wildlife.",2023-05-15 00:42:50.189530952+00:00,3,21,False,0
11772,twokinds post credits scenes - sythe and maren have settled down and are running their own keidran grooming business together.,2022-01-02 22:03:52.026131685+00:00,3,34,False,0
16321,a female keidran wolf and tigress duo come across a foreign man (japanese inspired) washed up on the beach unconscious. his outfit is inspired by a traditional japanese warrior with a samurai sword in its sheath beside him.,2023-04-23 23:54:11.086403213+00:00,3,43,False,0
9212,nibbly keidranized meeting sythe's family,2021-03-22 01:44:51.115335646+00:00,3,23,False,0
4701,nibbly discovers static electricity after strolling over a wool rug (nibbly pom pom),2019-11-18 00:26:53.059263870+00:00,3,17,False,0
9097,"sythe reenacts the end of neverending story, chasing down rom and rem atop a giant, flying mrs. nibbly.",2021-02-22 01:26:51.149651894+00:00,3,16,False,0
13756,"dj dragon ref sheet, maybe along with seraphina?",2022-08-14 20:57:32.293922454+00:00,3,25,False,0
4226,"maren waking up from a dream where she (human or keidran form) is at the altar, about to get married to sythe",2019-08-18 20:21:03.313929711+00:00,3,29,False,0
14554,"a female scp-1471 (mal0) waving at the viewer. don't let her creepy appearance fool you, she's very nice, loving, and just wants to be friends!",2022-10-24 00:34:40.695282432+00:00,3,26,False,0
16380,keiren comforts lynx lt. reed after a tough undercover op,2023-04-24 00:46:57.396904359+00:00,3,21,False,0
20761,sunny day stroll with who ever you feel like drawing.,2017-09-25 01:53:00.711611365+00:00,3,26,False,0
4589,maren says she should groom sythe since he's filthy. sythe points out he just had a bath and is completely clean. maren bumps him into the dirt.,2019-11-10 21:39:54.593753470+00:00,3,23,False,0
905,karen bikini pin-up,2017-09-10 19:49:08.518828907+00:00,3,58,False,0
914,eric drawing merie the mermaid - much to her dismay on dry land,2017-09-10 21:45:56.745981717+00:00,3,53,False,0
16279,"northern basitin and ""lil rabbit"" return to the northern basitin homeland, with them having a baby shower for the northern basitin and her friends.",2023-04-17 01:06:49.343196360+00:00,3,29,False,0
4225,magpie in her usual tom-boy outfit attempting to repair a vehicle of some sort (maybe an old pickup or a wagon?),2019-08-18 20:21:03.313929711+00:00,3,24,False,0
16284,sythe getting his hair braided by maren as they lounge about.,2023-04-17 01:06:49.343196360+00:00,3,14,False,0
16457,keidran wolf village or society,2023-05-07 23:27:18.824459223+00:00,3,44,False,0
4852,basitins judging modern militaries with either awe or uncaring expression,2019-11-25 02:28:16.219295746+00:00,3,16,False,0
11929,sythe and maren running their own keidran grooming business together.,2022-01-10 01:06:52.932453391+00:00,3,35,False,0
9146,karen asking maren if she can be the maid of honor at her and sythes' wedding ,2021-03-21 21:11:21.363027135+00:00,3,36,False,0
4796,a cute / sexy pinup of warning (fluff kevlar),2019-11-24 22:59:39.337171984+00:00,3,19,False,0
16433,lynx wedding- lynx reed gets married and is at a after party featuring presumably the king lynx from your last sketch and the rest of the royal family,2023-05-07 21:22:12.451877284+00:00,3,29,False,0
10118,maren looking beautiful in her sundress while out in a gentle summer rain shower,2021-06-21 02:11:44.323992664+00:00,3,23,False,0
4099,the return of pet daughter: confusion on what to wear on her first date,2019-06-30 21:48:22.906570385+00:00,3,26,False,0
4117,"a tigress noble joins two male human cartographers map out the tiger territory, similar to lewis and clark with sacajawea. possible journal entry of the human explorers.",2019-06-30 23:26:08.895335324+00:00,3,11,False,0
13847,"amelia is visited by a guardsman who informs her that it's against city labor laws to make her pet bartend. amelia tries explaining that windstraw isn't actually a pet, while windstraw acts very much like a housecat in front of them, making the situation all the more awkward",2022-08-15 00:47:41.488324123+00:00,3,24,False,0
4122,"my sketch idea is red ""experimenting"" on cat maren with catnip, needless to say it works and scythe is a little freaked out by it. ",2019-06-30 23:26:08.895335324+00:00,3,18,False,0
16080,"hera for the first time orders a wisp to lead travellers to death instead of just seek for dead ones. the moment when she isn't fully resigned herself to killing yet, trying to find a justification for herself/wisp",2023-04-02 21:33:24.240123979+00:00,3,33,False,0
3818,basitin saber tail lessons,2019-04-15 01:10:36.200149732+00:00,3,41,False,0
15006,the trio unbox the awesome thing or whatever they bought.,2022-12-18 22:38:52.049500349+00:00,3,29,False,0
4686,redux of 'gobble gobble' from 2013,2019-11-17 22:20:41.455981072+00:00,3,19,False,0
16310,draw the king or “leader” of the western basitins.,2023-04-23 22:07:12.354035654+00:00,3,32,False,0
12216,basitin flirting 2 - the basitin lady has a crush on human guard and secretly enjoys his flirting,2022-02-14 03:06:30.112311409+00:00,3,25,False,0
16393,human embassador sythe tries to woo tribal wolf maren while on a trip to her tribe.,2023-04-24 01:54:32.833685283+00:00,3,15,False,0
3809,cathleen telling cornelius she’s pregnant,2019-04-14 23:42:22.538874529+00:00,3,48,False,0
3839,"sythe and mrs nibbly encounter au versions of themselves, where nibs is the keidran and sythe the faithful animal. ",2019-04-21 22:00:16.095302920+00:00,3,43,False,0
4845,"updated drawing of the goble goble comic page published: november 30, 2013",2019-11-25 02:28:16.219295746+00:00,3,13,False,0
16067,amelia daki,2023-04-02 21:33:24.240123979+00:00,3,28,False,0
19200,"lt. reed wakes up after the celebrations, very hungover, with a certain lynx prince next to her.",2024-01-08 01:36:42.009038230+00:00,3,30,False,0
7288,"nibbly cuddling with voodoo doll sythe. sythe can't help but to hug the air, confusing maren. ",2020-08-24 02:02:47.368074741+00:00,3,17,False,0
13650,"sythe gives maren a necklace as a gift, however due to a mix-up the original necklace was unknowingly switched with a subtleseed necklace",2022-08-08 00:39:21.640615393+00:00,3,32,False,0
1063,nibbly vs small kirara ( inuyasha)who is cuter contest,2018-02-04 23:29:05.258333886+00:00,3,25,False,0
1073,anklet of humanification: the return of vehra,2018-02-04 23:29:05.258333886+00:00,3,34,False,0
18059,daniels and therie on a romantic dinner date,2023-09-18 03:01:46.858508766+00:00,3,44,False,0
12587,first official year of april drools day. where you teasingly dangle tasty meat over the heads of dogs ,2022-04-03 22:41:40.187896090+00:00,3,22,False,0
20437,"wolf scarlet lost a bet and is out on a date with sythe. he proves to be really charming to the new wolf. scarlet finds that she really enjoys that to her flustered surprise, ",2024-04-21 21:51:36.737672931+00:00,3,25,False,0
1207,wrinry enjoying a good sleep,2018-02-19 00:08:33.574779032+00:00,3,40,False,0
15355,two tiger keidran sparring with a martial art inspired by tiger-style kung fu (think master tigress from the “kung fu panda” movies).,2023-02-05 21:20:28.159304725+00:00,3,33,False,0
20398,"sythe and wolf maren waking up after a heavy party, neither of them feel like getting up ",2024-04-15 06:14:05.164223560+00:00,3,15,False,0
1292,tracksuits the second. squatting taverndatter sisters/gopnitsas.,2018-03-11 20:02:31.818819144+00:00,3,19,False,0
1295,eric steers the na'rella through stormy seas.,2018-03-11 20:02:31.818819144+00:00,3,26,False,0
13055,"date maren and sythe in the park. maren doesn't know keidran dating customs and therefore very worried. she couldn't think of anything better than throwing a stick. surprisingly, it actually works.",2022-05-16 01:26:41.097484947+00:00,3,27,False,0
20340,east and west basitin leaders meet for their yearly peace talks! king jade continues to flirt with the male western basitin leader with the guards not to helping him or stop her,2024-04-15 04:28:11.346492290+00:00,3,31,False,0
8216,"red chats with sythe about his theatre days, and surprises him with his literary knowledge.",2020-12-06 21:35:30.878208171+00:00,3,29,False,0
15320,windstraw meowing for amelia to fill up her food bowl,2023-01-23 02:16:10.197694418+00:00,3,36,False,0
18518,"maren niblified  sequel to ""sythe niblified"". ""princess"" maren meets squirrel sythe and tries to kiss him to break the curse. to her bad surprise, she becomes a squirrel too.",2023-11-13 04:07:03.099359891+00:00,3,23,False,0
18523,"modern au: sealeen, seraphina, landen, and lynn host a podcast talking all things tea, coffee, masala chai, and spicy food in a kitchen studio (ignore the boiling water that is somehow ablaze in the background).",2023-11-13 04:07:03.099359891+00:00,3,28,False,0
18083,for all the dogos a basket of tennis balls for them to play with :d,2023-09-18 04:43:28.527614459+00:00,3,22,False,0
6694,everyone celebrating the 4th of july at a barbecue,2020-07-05 20:53:55.117462034+00:00,3,16,False,0
