,name,date,votes,all_votes,winner,win_difference
10783,eric wakes up one day with a dream. a harem of keidran girls. (helltaker parody),2021-05-16 23:50:43.445349639+00:00,1,16,False,0
10763,normal group meets gender-swapped versions.,2021-05-16 21:44:19.145160565+00:00,1,25,False,0
2429,wolf red’s primal instincts kick in & he chases his tail,2018-03-05 00:51:37.134059316+00:00,1,46,False,0
329,a merchant ship is under attack by pirate captain jenny’s ship. the merchant crew is bewildered that the ship decked out in christmas decorations were actually pirates. ,2021-12-20 00:41:07.061876257+00:00,1,28,False,0
11433,rivet from ratchet and clank drawn in tom's style. ,2021-07-05 01:31:32.628649464+00:00,1,19,False,0
11340,alternate universe dj dragon prepping for the show,2021-07-04 20:27:06.907783087+00:00,1,15,False,0
10836,the main cast compete against each other at the olympics.,2021-05-17 03:16:19.191226354+00:00,1,13,False,0
11418,carver is living the good life on the west basitin islands. sipping fruity drinks and having his paw pads massaged by some island cuties.,2021-07-05 01:31:32.628649464+00:00,1,14,False,0
11401,"sealeen and seraphina attempt to rouse landen, who has run out of coffee.",2021-07-05 00:19:17.917947528+00:00,1,25,False,0
168,karen and sythe drinkin beer and being drunk together,2021-12-06 03:35:40.015378585+00:00,1,21,False,0
194,the return of the enchanted mistletoe but this time being used on scythe with both maren and nibbly ,2021-12-13 01:04:52.935794982+00:00,1,25,False,0
2832,"karen eating watermelon, wearing a watermelon shirt",2018-05-07 00:28:51.088087362+00:00,1,20,False,0
105,the north basitin huntress and her wolf companion rabbit conspire as they dream by the fire in some festive christmas sleepwear.,2021-12-06 00:06:28.933317378+00:00,1,27,False,0
61,come and get your chrimbus trees from the snow leopard tribe!,2021-12-05 22:24:39.007788718+00:00,1,29,False,0
134,red has to apologize to the chimera. he has to invite her to buy clothes with the girls,2021-12-06 02:08:43.772091416+00:00,1,15,False,0
22,sequel to basitin flirting: human guard takes off his chestplate because it's hot. basitin woman can't stop looking at him.,2021-11-22 02:40:14.383724281+00:00,1,29,False,0
2530,sythe as a reluctant squirrel mascot for nibbly world.,2018-03-18 22:53:24.968323938+00:00,1,45,False,0
153,"set in a future dystopia au, emperor klaus from w.e.f. conquers the planet of the insects, securing mekkan's food supply.  everyone back on mekkan is happy.",2021-12-06 03:35:40.015378585+00:00,1,12,False,0
152,sam and colin snuggling together after passing out after the thanksgiving meal,2021-12-06 03:35:40.015378585+00:00,1,22,False,0
4,captain jenny swordfighting sea monsters,2021-11-22 02:40:14.383724281+00:00,1,25,False,0
5,very vixen eric,2021-11-22 02:40:14.383724281+00:00,1,26,False,0
11553,lion saria daki,2021-07-18 21:22:56.956436623+00:00,1,27,False,0
11551,rivet drawn in tom's style. ,2021-07-18 21:22:56.956436623+00:00,1,26,False,0
2163,wrinry being chased by sivil for yanking his tail,2018-01-22 00:38:06.889946547+00:00,1,36,False,0
2547,wrinry flying for the first time after getting her wings back.,2018-03-18 22:53:24.968323938+00:00,1,35,False,0
76,"windstraw making [holiday!] biscuits (also, wearing her original bandana [with added festivity!] from her ref sheet cuz it's cute!)",2021-12-05 22:24:39.007788718+00:00,1,24,False,0
7919,dragon age chart,2020-07-06 02:22:03.453672329+00:00,1,19,False,0
2989,eric boops ket. she is not amused. ,2018-06-10 20:02:06.470659224+00:00,1,35,False,0
10624,eric and saria bond over their aesthetic appreciation of the keidran body,2021-04-18 21:05:15.593667017+00:00,1,23,False,0
11867,"chimera plays twister, her detachable limbs giving her a significant advantage.",2021-09-13 02:46:18.647019657+00:00,1,28,False,0
11769,"female keidran and male human from ""notable civilizations"" on a date.",2021-09-06 04:00:32.176678542+00:00,1,19,False,0
3490,more snow leopard village,2018-09-09 20:08:52.588153210+00:00,1,40,False,0
3545,what if wrinry was not a dragon but a phoenix,2018-09-16 21:22:59.399161481+00:00,1,42,False,0
11766,"wolf maren nuzzling sythe, telling him it’s purely out of instinct.",2021-09-06 04:00:32.176678542+00:00,1,26,False,0
11740,"the female basitin from notable civilizations, going on a date",2021-09-06 02:52:27.459815576+00:00,1,19,False,0
2971,"basketball 5v5, team a v team b",2018-05-20 23:58:00.342770164+00:00,1,24,False,0
7876,"human explorers visit the western basitin territory and try to establish a trade agreement with them, offering gifts for peaceful relations.",2020-07-06 00:30:43.026822483+00:00,1,16,False,0
10561,sythe druid of the forest (with nibbly),2021-04-11 23:11:25.683055885+00:00,1,30,False,0
9740,colin and sam as doomguy and daisy,2021-01-10 21:09:37.664629091+00:00,1,16,False,0
9923,"cow sam, freshly tagged, is up for ""his"" first milking, and on the job is non-other than brutus. brutus is excited to try something new. sam, not so much.",2021-01-25 02:15:33.423059045+00:00,1,21,False,0
230,maren and sythe cross a city square on a cold winter night. maren shivers while sythe quips at her predicament.,2021-12-13 01:50:59.273621429+00:00,1,26,False,0
7916,isabelle from animal crossing,2020-07-06 02:22:03.453672329+00:00,1,16,False,0
2890,twokinds/dust and elysian tail crossover,2018-05-13 22:53:12.674989144+00:00,1,27,False,0
7918,grand templar mary siverlock learns that eris has broken into a keidran village where a peace agreement has been made and is not happy about it,2020-07-06 02:22:03.453672329+00:00,1,7,False,0
11848,"gender swap au  : grand templar tracy legacy, sitting in a chair with an attendant beside her. at the peak of her villainous career. ",2021-09-13 01:15:50.661559308+00:00,1,22,False,0
11914,mzzkiti taking a shower under a waterfall while on shore leave.,2021-09-20 00:07:54.659111387+00:00,1,25,False,0
11924,amelia dakimakura / body pillow design,2021-09-20 00:07:54.659111387+00:00,1,28,False,0
11838,"portrait of amelia riftwall like ""adira practice painting""",2021-09-13 01:15:50.661559308+00:00,1,26,False,0
11843,sam and collin head out for some fun at a fair ground. time for a friendly competition to determine who is better at knocking the cans off.,2021-09-13 01:15:50.661559308+00:00,1,27,False,0
11800,"keiren and daniels are on patrol, miami vice style. dressed in linen suits, shades, and a fancy coupe as their ride.",2021-09-12 22:03:59.150283064+00:00,1,25,False,0
11960,"windstraw rolling around acting like a kitten while amelia watches from behind bar, laughing and holding an opened bag of catnip",2021-09-20 03:43:10.907398096+00:00,1,23,False,0
11939,"double or nothing. sequel to scarlet returns - a second bet lost means sythe ends up taking ""scarlet"" out for dinner, and she's not enjoying it, she swears.",2021-09-20 00:07:54.659111387+00:00,1,30,False,0
3275,dj sythe w/ guest rapper lil nibs,2018-08-05 22:05:53.729460283+00:00,1,45,False,0
11448,"sythe is teasing female (cursed) red. red puts on a convincing show of not-liking-it-at-all. maren and nibbly are jealous, and work together and steal sythe back.",2021-07-11 21:24:48.938744432+00:00,1,25,False,0
2299,anklet of humanification: the return of vehra,2018-02-12 01:00:54.622676335+00:00,1,20,False,0
3346,teleport mishap! carver lands in the company of merfolk instead of basitins.,2018-08-12 21:52:09.793465860+00:00,1,39,False,0
11974,a kind gathering around the campfire between humans and keidran,2021-09-20 04:37:55.119177726+00:00,1,25,False,0
342,human-wolf couple from the notable civilizations chart chillin in jaccuzi,2021-12-20 02:29:52.950624844+00:00,1,22,False,0
12051,tom‘s pizza delivery - the characters from page 68 (including tom) finally enjoy a nice large pizza with extra anch-,2021-10-03 23:18:02.122877750+00:00,1,26,False,0
12080,ora fusion panicking because she isn't able to unfuse,2021-10-04 00:26:54.467537306+00:00,1,10,False,0
3619,return of magpie the merchant (and her shop),2018-10-14 21:09:02.870503848+00:00,1,33,False,0
12100,"gender swap au  : grand templar tracy legacy, sitting in a chair with an attendant beside her. at the peak of her villainous career. ",2021-10-04 03:00:58.962350374+00:00,1,20,False,0
12086,"human cartographers visit the fox territory, seems they were welcomed and asking them many questions about humans.",2021-10-04 03:00:58.962350374+00:00,1,26,False,0
346,"a while back in the pinewood tavern, there was a rowdy bunch starting a barroom blitz. nothing new for maren and red.",2021-12-20 02:29:52.950624844+00:00,1,20,False,0
12124,vampire lioness saria,2021-10-10 21:52:13.933335873+00:00,1,25,False,0
5765,eris is traveling to catch several critters to fulfill the frankenstein project. but she has to be careful how she was not allowed to get caught by the templars back then,2019-11-11 00:21:52.783873324+00:00,1,4,False,0
12303,nibbs running off with the leftover halloween candy (possibly storing for winter),2021-11-08 01:37:11.515622008+00:00,1,16,False,0
5755,a sequel to lingerie proposal,2019-11-11 00:21:52.783873324+00:00,1,19,False,0
5780,what if: sealeen & lynn family portrait,2019-11-11 01:57:51.945433988+00:00,1,10,False,0
5776,"chalchiuhtlicue ""calamity"" from no evil",2019-11-11 01:57:51.945433988+00:00,1,4,False,0
5770,gender/dragon curse spa! where all those affected by a curse can relax and ease the stress and chaos cause by their body shifting curses,2019-11-11 01:57:51.945433988+00:00,1,10,False,0
5442,"maren, in nibbly's body, swaps bodies with scythe. now maren is a wolf, nibbly is maren, and scythe is a squirrel.",2019-08-19 01:54:04.153038564+00:00,1,13,False,0
5236,nathan as a hunter or warrior alliance in the world of warcraft.,2019-06-30 21:48:22.906570385+00:00,1,7,False,0
9914,frankenstein's monster meets red and he thinks a monster is attacking,2021-01-25 02:15:33.423059045+00:00,1,16,False,0
9901,brutus is a good boi who deserves all the love,2021-01-25 02:15:33.423059045+00:00,1,22,False,0
7268,keidran karen... with human ears?,2020-05-10 22:47:10.357740442+00:00,1,15,False,0
5854,our intrepid explorers find themselves in a savanna surrounded by a tribe of cheetah keidran armed with pointy spears!,2019-11-18 00:26:53.059263870+00:00,1,17,False,0
5833,"maren in a one-piece swimsuit, with mischievous karen behind her about to drop a fish down the back of her suit.",2019-11-17 22:20:41.455981072+00:00,1,17,False,0
7299,snow leopard village explorer gets re-transformed to entice her snow leopard crush.,2020-05-11 00:23:39.234491162+00:00,1,17,False,0
7262,meave dressed as hat kid from 'a hat on time',2020-05-10 22:47:10.357740442+00:00,1,20,False,0
5816,more dragons! like a hierarchy map.,2019-11-17 22:20:41.455981072+00:00,1,23,False,0
10050,hide and seek with ms. nibbly! she is hidden somewhere in the picture,2021-02-08 01:15:01.376281513+00:00,1,23,False,0
5421,eris is traveling to catch several critters to fulfill their frankenstein project. but she has to be careful how she was not allowed to get caught by the templars back then,2019-08-19 00:15:34.707355723+00:00,1,8,False,0
10254,"death of terry pratchett's discworld series comes for brutus, and ends up giving the poor guy some much needed comfort and encouragement.",2021-02-22 01:26:51.149651894+00:00,1,18,False,0
10095,the queen of the pirates going toe to toe with the queen of greed.,2021-02-14 22:13:07.503697920+00:00,1,34,False,0
7625,special references sheet windstraw,2020-06-14 21:28:16.028799488+00:00,1,16,False,0
7619,mrs. nibbly sets off sythes domino chain,2020-06-08 00:29:37.777637370+00:00,1,11,False,0
7403,grand templar mary siverlock learns that eris has broken into a keidran village where a peace agreement has been made and is not happy about it ,2020-05-18 01:38:28.833259246+00:00,1,10,False,0
1593,"karen and maren, a not so normal day in the tavern. because lizardfolk cleric happened/walks in.",2017-10-16 22:42:14.504847455+00:00,1,28,False,0
7585,landscape of northern mekkan fjords.,2020-06-07 23:06:57.839425018+00:00,1,13,False,0
1611,the masks possess some of the main cast and throw themselves a halloween party!,2017-10-17 00:04:41.882246383+00:00,1,28,False,0
5415,a sequel to exploring tiger lands: the explorers arrive to a tiger village and are welcomed by the locals,2019-08-19 00:15:34.707355723+00:00,1,22,False,0
1628,alice reed dressed up as a witch for halloween.,2017-10-22 20:13:43.642304198+00:00,1,43,False,0
12354,the main group playing squid games,2021-11-08 02:42:41.081844495+00:00,1,13,False,0
9833,"cow sam, freshly tagged, is up for ""his"" first milking, and on the job is non-other than brutus. brutus is excited to try something new. sam, not so much.",2021-01-11 03:22:16.809661572+00:00,1,23,False,0
7569,the solider from basitin flirting learning how to properly flirt with a basitin.,2020-06-07 21:41:27.900409848+00:00,1,13,False,0
9795,a map of the twokinds world that would be used by basitins. i’m thinking like any territory other than theirs would be insulted or just cased aside.,2021-01-11 01:47:12.528704935+00:00,1,19,False,0
5433,keidranized okami amaterasu ,2019-08-19 01:54:04.153038564+00:00,1,11,False,0
5786,"sythe in regalia providing diplomatic relations ""advice"" to the basitin trio. lynn is studiously taking notes, but the other two are more suspicious. ",2019-11-11 01:57:51.945433988+00:00,1,13,False,0
10085,the snow leopard and female explorer visit the arctic basitin village and get to see arctic basitin's luxury resort.,2021-02-14 22:13:07.503697920+00:00,1,29,False,0
7405,traditional snow leopard celebration. something makes me think they would be bouncing off the walls doing flips and stuff,2020-05-18 01:38:28.833259246+00:00,1,13,False,0
12185,modern kitty maren and kitty karen out enjoying the fall leaves with sythe,2021-10-11 01:30:11.343082427+00:00,1,19,False,0
5927,"maren shopping with adult karen, trying to find clothes that fit her increasingly bizarre assortment of body parts.",2019-11-24 21:44:57.329552218+00:00,1,19,False,0
10514,lynn and sealeen dressing up as simon and betty from 'adventure time.',2021-04-11 21:16:45.843598864+00:00,1,22,False,0
10470,keidranified nibbly eagerly pressing her bust against an embarrassed fem sythe's,2021-04-05 02:13:54.680717527+00:00,1,29,False,0
5880,some one calls reds demon name to banish him form the world (not his cannon name).,2019-11-18 02:24:06.928006854+00:00,1,4,False,0
7331,madelyn dressed up as tanya von degurechaff from the saga of tanya the evil,2020-05-11 00:44:10.222954210+00:00,1,10,False,0
10349,"madelyn doesn't catch on that the eastern basitin girl is flirting and, not wanting to blow her cover, accepts her offer",2021-03-22 01:44:51.115335646+00:00,1,28,False,0
6000,"while helping karen put on the christmas decorations, madelyn snacks on the fresh holly berry which are poisonous...",2019-12-08 21:44:25.686487886+00:00,1,17,False,0
5864,eris is traveling to catch several critters to fulfill their frankenstein project. but she has to be careful how she was not allowed to get caught by the templars back then,2019-11-18 02:24:06.928006854+00:00,1,3,False,0
10488,"hide and seek with ms. nibbly! she is hiding somewhere in the picture, where she is lying in wait waiting to steal yet another pair of clothes",2021-04-05 03:28:28.134953503+00:00,1,25,False,0
12516,scarlet going out on a date with sythe and liking it to her surprise and somewhat horror,2021-11-22 00:41:04.074092985+00:00,1,27,False,0
5904,"re-draw of the gobble gobble comic from november 30, 2013",2019-11-18 03:57:42.616100771+00:00,1,7,False,0
10536,cute demon. shadow nibbs in anthro form.,2021-04-11 21:16:45.843598864+00:00,1,34,False,0
10376,"madeline working out, looking very determined, with the hope to be stronger and taking more seriously. ",2021-03-22 02:44:11.121138440+00:00,1,33,False,0
7235,good morning magpie,2020-05-10 21:14:35.571780651+00:00,1,16,False,0
5984,all kinds of female keidrans are fighting a battle royale over who gets to be with kieth. kieth is off to the side tied up,2019-11-25 02:28:16.219295746+00:00,1,14,False,0
5956,what will merefolk do if one of them falls in love with a human and the human loves that one merefolk back?,2019-11-25 01:30:56.978097670+00:00,1,9,False,0
5828,"sythe in regalia providing diplomatic relations ""advice"" to the basitin trio. lynn is studiously taking notes, but the other two are more suspicious. ",2019-11-17 22:20:41.455981072+00:00,1,17,False,0
9842,alternate universe: nibbly the squirrel keidran diplomat and her cute wolf buddy mr. sythe,2021-01-24 21:46:14.830651980+00:00,1,33,False,0
5722,"transformation sequence of a human changing into adrakist ,after that into a dragon(with percentage how much the person is a dragon).",2019-11-10 21:39:54.593753470+00:00,1,15,False,0
5656,"red as a barbarian wielding a double bladed battleaxe. (shape wise, preferably something like the axe of agony with a longer handle...if that's not too specific...)",2019-11-03 22:48:42.405331100+00:00,1,7,False,0
9949,shave a basitin,2021-01-25 04:07:26.042456475+00:00,1,21,False,0
9851,mzzkiti visits the planet of the sneps and takes a refreshing dip in a lake with a hunky snep.,2021-01-24 21:46:14.830651980+00:00,1,19,False,0
5678,"sythe in regalia providing diplomatic relations ""advice"" to the basitin trio. lynn is studiously taking notes, but the other two are more suspicious. ",2019-11-04 00:07:39.763783951+00:00,1,11,False,0
7326,dance class. everyone is learning to dance,2020-05-11 00:44:10.222954210+00:00,1,12,False,0
10418,double date sequel: the group have a nice dinner despite the awkwardness,2021-04-04 21:41:18.457258680+00:00,1,32,False,0
7320,"bird types of twokinds worlds! (penguins, owls, ravens)",2020-05-11 00:44:10.222954210+00:00,1,17,False,0
12334,"nibbly has her ""princess moment"", ala beauty and the beast, with sythe but it's a vivid dream. the party has never seen a squirrel hug an acorn with such a goofy look while asleep.",2021-11-08 02:42:41.081844495+00:00,1,21,False,0
10480,the new female lombax from ratchet and clank: rift apart posing like rosie the riveter,2021-04-05 02:13:54.680717527+00:00,1,16,False,0
5716,sealeen finally falls out of the manor tree! luckily she's caught by lynn,2019-11-04 02:05:35.654934843+00:00,1,10,False,0
5734,"sythe misreads a vial a totally trustworthy stranger gave him. it turns him into a squirrel; no one knows, no one can understand him, but to mrs. nibbly, it’s christmas. ",2019-11-10 21:39:54.593753470+00:00,1,17,False,0
12473,desktop wallpaper of the gang lying next to each other like in the october 24 2021 filler page.,2021-11-21 22:41:00.075465096+00:00,1,23,False,0
10153,followup to half-dragon meetup: seraphina is flirting with sivil wrinry tries to figure out if she should feel awkward or amused about someone flirting with her clothes.,2021-02-15 01:53:29.431398233+00:00,1,24,False,0
6877,the party dungeon crawling,2020-04-05 20:54:01.045013954+00:00,1,23,False,0
1886,nibs and sythe reenact darth vader revealing he is luke's father,2017-12-10 21:15:21.171180463+00:00,1,43,False,0
7017,"sam asks colin for help getting a book from a high shelf. much to her surprise, colin helps by lifting sam up instead of getting the book down. ",2020-04-12 23:58:02.835450050+00:00,1,21,False,0
1910,karen as the kitsune legend yumiko from brawlhalla,2017-12-10 22:27:17.769030883+00:00,1,19,False,0
11034,"g-swap au  : grand templar tracy legacy, sitting in a chair with an attendant beside her. at the peak of her villainous career. ",2021-06-07 02:22:39.990393840+00:00,1,21,False,0
5612,eris is traveling to catch several critters to fulfill their frankenstein project. but she has to be careful how she was not allowed to get caught by the templars back then,2019-10-14 00:29:12.406476385+00:00,1,7,False,0
6999,eric ref sheet,2020-04-12 23:58:02.835450050+00:00,1,17,False,0
5576,team a find themselves out at sea on eric's boat being chased by a scary ghost ship in a horrible storm.,2019-10-13 21:48:35.977927101+00:00,1,13,False,0
7036,sword fight between wolf and human soldiers. could also be wolf with a spear and human with a sword.,2020-04-13 01:46:55.443066492+00:00,1,15,False,0
6957,mitzi may from lackadaisy cats,2020-04-12 21:15:43.047868213+00:00,1,16,False,0
7027,the characters drew straws to see who would do this year’s easter bunnies. the basitins lost.,2020-04-13 01:46:55.443066492+00:00,1,16,False,0
5547,albion alabaster is sent on a “cultural exchange” mission to the west. ,2019-10-13 20:15:08.518644558+00:00,1,13,False,0
12430,all the main kitties in a great big snuggle pile/napping,2021-11-15 02:19:22.778723592+00:00,1,30,False,0
7003,the templars attack the tiger village and the explorers must defend their new home - but are they equally committed?,2020-04-12 23:58:02.835450050+00:00,1,15,False,0
2022,wrinry as a baby getting into mischief,2018-01-08 00:55:02.466771923+00:00,1,24,False,0
7028,grand templar mary siverlock learns that eris has broken into a keidran village where a peace agreement has been made and is not happy about it,2020-04-13 01:46:55.443066492+00:00,1,9,False,0
10276,hunters of salamanstra and two kinds valentines party,2021-02-22 04:02:39.443224837+00:00,1,15,False,0
11090,the biological differences of mekkan's species.,2021-06-13 21:22:47.081741799+00:00,1,31,False,0
12410,"the north basitin huntress finally catches that darn bunny, but her wolf companion rabbit is giving her the sad puppy-dog eyes of ""can we keep it?""",2021-11-15 00:44:53.309989299+00:00,1,32,False,0
10990,the northern couple go into the human only sauna and both of them turn into the human version of themselves.,2021-06-06 21:42:44.224671268+00:00,1,26,False,0
5617,"a redrawn updated version of the ""trading halves"" side comic page from way back",2019-10-14 00:29:12.406476385+00:00,1,8,False,0
5560,sythe with a scythe,2019-10-13 20:15:08.518644558+00:00,1,14,False,0
10266,twokinds high: erik joins as a stern arts teacher with magic powers,2021-02-22 04:02:39.443224837+00:00,1,18,False,0
1983,"karen and maren, a not so normal day in the tavern. because lizardfolk cleric happened/walks in.",2017-12-18 01:11:41.945103856+00:00,1,30,False,0
11124,ivy learns about eric's painting hobby and excitedly volunteers to pose for him.,2021-06-13 23:15:44.876760374+00:00,1,25,False,0
5596,"a norwegian forest cat keidran, dressed in viking warrior armor/garb, riding aboard a viking ship with other fellow viking cats, all sailing for war.",2019-10-13 23:15:48.215111589+00:00,1,15,False,0
6849,lora flying next to a modern eurofighter confused as to what it is.,2020-03-23 00:33:56.915242828+00:00,1,7,False,0
6855,"""grand templar mary siverlock learns that eris has broken into a keidran village where a peace agreement has been made and is not happy about it	""",2020-03-23 00:33:56.915242828+00:00,1,8,False,0
5623,"mordecai heller from lackadaisy cats, drawn in tom’s art style",2019-10-14 00:29:12.406476385+00:00,1,8,False,0
1855,captain olia from voltron,2017-11-26 21:04:59.761970510+00:00,1,19,False,0
11092,genderswap au: sam and colin,2021-06-13 21:22:47.081741799+00:00,1,27,False,0
10250,very vixen eric : eric vaughan get's the vv treatment and searches for a mirror large enough to paint herself. ,2021-02-22 01:26:51.149651894+00:00,1,24,False,0
9997,snow leopard male kiss female human explorer (in front of bonfire with both dressed for their 'bonding' aka wedding). ,2021-02-07 22:50:41.202700005+00:00,1,29,False,0
7391,the solider from basitin flirting learning how to properly flirt with a basitin.,2020-05-18 00:27:15.592963487+00:00,1,15,False,0
12359,"anklet of humanification - ""human vehra"" she regains memories & magical prowess.",2021-11-14 22:12:52.156335557+00:00,1,24,False,0
7511,star wars main four.,2020-05-24 23:54:31.932292857+00:00,1,15,False,0
10202,the chimera meets red and he thinks she's a monster attacking,2021-02-21 21:44:45.388990647+00:00,1,15,False,0
10104,"mary silverlock, as a young adult in her prime, possibly before becoming grand templar, turns into a snow wolf keidran. she does this with perfect transformation magic in her private quarters, so she can test how effective the spell is.",2021-02-14 23:56:45.059357751+00:00,1,28,False,0
7424,carver is forced at spear point to dress like the western basitins.,2020-05-18 01:38:28.833259246+00:00,1,12,False,0
5259,"mini-dragon continuation: in her new dragon form, saraphina goes on a mini rampage: buzzing people, stealing food and setting decorative plants ablaze. ",2019-06-30 23:26:08.895335324+00:00,1,10,False,0
12327,"cassidy catches the human male in a headlock and gives him a playful brotherly noogie, smiling and saying ""c'mere you big dork!""",2021-11-08 02:42:41.081844495+00:00,1,23,False,0
5265,the human cartographer meets the fluffy snow basitins of castle heywood.,2019-06-30 23:26:08.895335324+00:00,1,10,False,0
1273,the night king from game of thrones with wight (undead) keidran at his side,2017-08-28 01:18:28.575144199+00:00,1,16,False,0
7526,process of adrakist transformation from human to dragon with percentage how much the person is a dragon.,2020-05-24 23:54:31.932292857+00:00,1,16,False,0
10130,the soldier from basitin flirting learning how to flirt properly with basitins for valentines day.,2021-02-15 01:53:29.431398233+00:00,1,29,False,0
10024,good morning captain jenny -  waking up nude in her ship cabin with bottles of rum and treasure scattered around,2021-02-08 00:23:00.867468861+00:00,1,30,False,0
10298,"nibbly with the mana crystals starts levitating and becomes archmage nibbly.  (though her spells likely just involve transformation, collecting nuts, and magical nib nabbing.)",2021-03-21 21:11:21.363027135+00:00,1,29,False,0
7382,the origin to magpie’s collection.,2020-05-18 00:27:15.592963487+00:00,1,19,False,0
10300,"maren and karen as ann and nancy of heart in the style of the little queen album cover. ooh, barracuda!",2021-03-21 21:11:21.363027135+00:00,1,19,False,0
12392,madelyn dressed as scout from team fortress 2 stealing the intelligence,2021-11-15 00:44:53.309989299+00:00,1,31,False,0
7522,red reference sheet,2020-05-24 23:54:31.932292857+00:00,1,20,False,0
7443,sealeen helps windstraw to brew a very special beer,2020-05-24 20:13:38.168259669+00:00,1,21,False,0
5327,older frisk and asriel (from undertale) with asriel suddenly turned into a lady and frisk getting all *flirty,2019-07-14 22:20:39.951140685+00:00,1,17,False,0
5003,anything from no evil,2019-04-21 23:48:34.206895913+00:00,0,15,False,0
10802,"r63-kinds : grand templar tracy legacy, sitting in a chair with an attendant beside her. at the peak of her villainous career. ",2021-05-17 02:04:17.245532144+00:00,0,18,False,0
10765,modern au scarlet working at a fast food place.,2021-05-16 23:50:43.445349639+00:00,0,16,False,0
10486,"nope:  au where remus takes one look at awakened nibbly and angrily sulks off, muttering about how he doesn't get paid enough.",2021-04-05 03:28:28.134953503+00:00,0,24,False,0
8786,sythe dressed as a dragoon (drachen mail) from ffxiv with mrs. nibbly on his shoulder. ,2020-10-04 23:21:45.723275227+00:00,0,11,False,0
8949,"after getting hired by amelia, windstraw has to pour drinks because the place is understaffed, but she struggles due to her size",2020-10-18 20:32:13.816869065+00:00,0,28,False,0
10313,the chimera meets red and he thinks she's a monster attacking,2021-03-21 21:11:21.363027135+00:00,0,18,False,0
56,"christmas decorations trac legaci makes a christmas decoration for his residence with lots of christmas lights, both indoors and outdoors",2021-12-05 22:24:39.007788718+00:00,0,20,False,0
10314,"the demons from slightly damned have come to take over the world of two-kinds, they have come to claim the most powerful being.",2021-03-21 21:11:21.363027135+00:00,0,19,False,0
10339,fanart of ori and the blind forest.,2021-03-21 23:42:59.864908997+00:00,0,25,False,0
10294,sequel to double date: the group have a nice dinner in spite of the awkwardness. ,2021-03-21 21:11:21.363027135+00:00,0,30,False,0
4998,bizarre fashion show - think jojo's or lady gaga (or leo pellegrino),2019-04-21 22:00:16.095302920+00:00,0,24,False,0
10179,red washes his hair with a new shampoo & it turns pink. cue the shriek of horror heard round the world ,2021-02-15 03:15:50.869081934+00:00,0,19,False,0
8469,maren and karen in: “what do you have?” (m) “a knife!” (k) vine,2020-09-06 20:56:42.945912909+00:00,0,13,False,0
10814,it’s good to be king redraw,2021-05-17 02:04:17.245532144+00:00,0,16,False,0
5046,cat,2019-05-05 19:50:41.060852200+00:00,0,5,False,0
10737,"the king's clothes follow-up: jade joins in on the fun. a royal guard checks in, royal confusion ensues.",2021-05-16 21:44:19.145160565+00:00,0,27,False,0
10825,the chimera meets red and he thinks she's a monster attacking,2021-05-17 03:16:19.191226354+00:00,0,11,False,0
12436,amelia and adira drinking ,2021-11-15 02:19:22.778723592+00:00,0,32,False,0
10756,maren and karen as ann and nancy of heart in the style of the little queen album.,2021-05-16 21:44:19.145160565+00:00,0,17,False,0
12297,the basitin couple enjoying a cool autumn day on the basitin islands,2021-11-08 01:37:11.515622008+00:00,0,23,False,0
11309,scarlett complaining that if she had a penny for every time she lost a bet to wear the collar she'd have two pennies.,2021-06-21 03:57:26.646072361+00:00,0,14,False,0
5223,tk characters as fellowship of the ring.,2019-06-30 20:06:37.531555765+00:00,0,15,False,0
5221,team a as kingdom hearts and team b as final fantasy.,2019-06-30 20:06:37.531555765+00:00,0,9,False,0
5217,the main gang of team a or b as a punk rock band with maybe one out of place member,2019-06-30 20:06:37.531555765+00:00,0,12,False,0
11320,anthro luxray,2021-07-04 20:27:06.907783087+00:00,0,17,False,0
11241,lynn spending his time writing down gossip from the other characters while being offscreen,2021-06-20 23:55:06.909045035+00:00,0,22,False,0
11199,it'd be interesting to see what a desert basitin looks like.,2021-06-14 01:34:25.903494133+00:00,0,22,False,0
11187,anthro nibbly snuggling a squirrel version of sythe on a giant stuffed acorn cushion/pillow.,2021-06-14 01:34:25.903494133+00:00,0,21,False,0
11179,sythe rubs wolf-maren paws to help her relax. maren pretends she doesn't like this,2021-06-14 01:34:25.903494133+00:00,0,24,False,0
5214,older frisk and asriel (from undertale) with asriel suddenly turned into a lady and frisk getting all *flirty,2019-06-30 20:06:37.531555765+00:00,0,9,False,0
11201,good morning maned wolf,2021-06-20 21:15:24.791307600+00:00,0,17,False,0
11149,alternate universe where madelyn was born a western basitin,2021-06-14 01:07:59.270669916+00:00,0,24,False,0
12238,"the classic onsen trope where the wall dividing the men's and women's baths collapses, but since the occupants are mostly keidran everyone just starts socializing and wondering why there even was a wall",2021-11-07 21:41:39.711915110+00:00,0,25,False,0
5141,draw the crew in chibi-style.,2019-05-12 20:14:48.205672464+00:00,0,23,False,0
12320,lore moment: wolf assassins lying in wait to strike at the human’s king.,2021-11-08 01:37:11.515622008+00:00,0,29,False,0
11229,"sythe tries to bathe cat maren, but she defends herself with all her strength",2021-06-20 23:55:06.909045035+00:00,0,32,False,0
12308,it's back! the pumpkin latte and all the girls are going rapid for a cup of the holiday drink!,2021-11-08 01:37:11.515622008+00:00,0,23,False,0
